timestamp,vehicle_count,hour,day_of_week,is_weekend,is_morning,is_exam_week
2023-09-24 09:00:00,69,9,6,1,1,0
2023-09-24 10:00:00,62,10,6,1,1,0
2023-09-24 11:00:00,52,11,6,1,1,0
2023-09-24 12:00:00,60,12,6,1,0,0
2023-09-24 13:00:00,73,13,6,1,0,0
2023-09-24 14:00:00,66,14,6,1,0,0
2023-09-24 15:00:00,56,15,6,1,0,0
2023-09-24 16:00:00,46,16,6,1,0,0
2023-09-24 17:00:00,39,17,6,1,0,0
2023-09-24 18:00:00,34,18,6,1,0,0
2023-09-24 19:00:00,30,19,6,1,0,0
2023-09-24 20:00:00,26,20,6,1,0,0
2023-09-24 21:00:00,21,21,6,1,0,0
2023-09-24 22:00:00,21,22,6,1,0,0
2023-09-24 23:00:00,18,23,6,1,0,0
2023-09-25 00:00:00,18,0,0,0,1,0
2023-09-25 01:00:00,16,1,0,0,1,0
2023-09-25 02:00:00,14,2,0,0,1,0
2023-09-25 03:00:00,12,3,0,0,1,0
2023-09-25 04:00:00,9,4,0,0,1,0
2023-09-25 05:00:00,9,5,0,0,1,0
2023-09-25 06:00:00,23,6,0,0,1,0
2023-09-25 07:00:00,59,7,0,0,1,0
2023-09-25 08:00:00,73,8,0,0,1,0
2023-09-25 09:00:00,64,9,0,0,1,0
2023-09-25 10:00:00,55,10,0,0,1,0
2023-09-25 11:00:00,47,11,0,0,1,0
2023-09-25 12:00:00,52,12,0,0,0,0
2023-09-25 13:00:00,69,13,0,0,0,0
2023-09-25 14:00:00,69,14,0,0,0,0
2023-09-25 15:00:00,58,15,0,0,0,0
2023-09-25 16:00:00,50,16,0,0,0,0
2023-09-25 17:00:00,45,17,0,0,0,0
2023-09-25 18:00:00,39,18,0,0,0,0
2023-09-25 19:00:00,32,19,0,0,0,0
2023-09-25 20:00:00,24,20,0,0,0,0
2023-09-25 21:00:00,19,21,0,0,0,0
2023-09-25 22:00:00,16,22,0,0,0,0
2023-09-25 23:00:00,15,23,0,0,0,0
2023-09-26 00:00:00,14,0,1,0,1,0
2023-09-26 01:00:00,13,1,1,0,1,0
2023-09-26 02:00:00,13,2,1,0,1,0
2023-09-26 03:00:00,12,3,1,0,1,0
2023-09-26 04:00:00,10,4,1,0,1,0
2023-09-26 05:00:00,11,5,1,0,1,0
2023-09-26 06:00:00,34,6,1,0,1,0
2023-09-26 07:00:00,84,7,1,0,1,0
2023-09-26 08:00:00,98,8,1,0,1,0
2023-09-26 09:00:00,81,9,1,0,1,0
2023-09-26 10:00:00,68,10,1,0,1,0
2023-09-26 11:00:00,59,11,1,0,1,0
2023-09-26 12:00:00,62,12,1,0,0,0
2023-09-26 13:00:00,73,13,1,0,0,0
2023-09-26 14:00:00,63,14,1,0,0,0
2023-09-26 15:00:00,49,15,1,0,0,0
2023-09-26 16:00:00,36,16,1,0,0,0
2023-09-26 17:00:00,30,17,1,0,0,0
2023-09-26 18:00:00,27,18,1,0,0,0
2023-09-26 19:00:00,24,19,1,0,0,0
2023-09-26 20:00:00,21,20,1,0,0,0
2023-09-26 21:00:00,19,21,1,0,0,0
2023-09-26 22:00:00,17,22,1,0,0,0
2023-09-26 23:00:00,17,23,1,0,0,0
2023-09-27 00:00:00,17,0,2,0,1,0
2023-09-27 01:00:00,15,1,2,0,1,0
2023-09-27 02:00:00,15,2,2,0,1,0
2023-09-27 03:00:00,15,3,2,0,1,0
2023-09-27 04:00:00,13,4,2,0,1,0
2023-09-27 05:00:00,13,5,2,0,1,0
2023-09-27 06:00:00,35,6,2,0,1,0
2023-09-27 07:00:00,75,7,2,0,1,0
2023-09-27 08:00:00,81,8,2,0,1,0
2023-09-27 09:00:00,68,9,2,0,1,0
2023-09-27 10:00:00,61,10,2,0,1,0
2023-09-27 11:00:00,55,11,2,0,1,0
2023-09-27 12:00:00,56,12,2,0,0,0
2023-09-27 13:00:00,62,13,2,0,0,0
2023-09-27 14:00:00,54,14,2,0,0,0
2023-09-27 15:00:00,42,15,2,0,0,0
2023-09-27 16:00:00,36,16,2,0,0,0
2023-09-27 17:00:00,31,17,2,0,0,0
2023-09-27 18:00:00,27,18,2,0,0,0
2023-09-27 19:00:00,27,19,2,0,0,0
2023-09-27 20:00:00,25,20,2,0,0,0
2023-09-27 21:00:00,22,21,2,0,0,0
2023-09-27 22:00:00,22,22,2,0,0,0
2023-09-27 23:00:00,22,23,2,0,0,0
2023-09-28 00:00:00,20,0,3,0,1,0
2023-09-28 01:00:00,18,1,3,0,1,0
2023-09-28 02:00:00,17,2,3,0,1,0
2023-09-28 03:00:00,16,3,3,0,1,0
2023-09-28 04:00:00,15,4,3,0,1,0
2023-09-28 05:00:00,16,5,3,0,1,0
2023-09-28 06:00:00,42,6,3,0,1,0
2023-09-28 07:00:00,80,7,3,0,1,0
2023-09-28 08:00:00,90,8,3,0,1,0
2023-09-28 09:00:00,79,9,3,0,1,0
2023-09-28 10:00:00,71,10,3,0,1,0
2023-09-28 11:00:00,67,11,3,0,1,0
2023-09-28 12:00:00,66,12,3,0,0,0
2023-09-28 13:00:00,77,13,3,0,0,0
2023-09-28 14:00:00,72,14,3,0,0,0
2023-09-28 15:00:00,58,15,3,0,0,0
2023-09-28 16:00:00,50,16,3,0,0,0
2023-09-28 17:00:00,47,17,3,0,0,0
2023-09-28 18:00:00,39,18,3,0,0,0
2023-09-28 19:00:00,32,19,3,0,0,0
2023-09-28 20:00:00,27,20,3,0,0,0
2023-09-28 21:00:00,24,21,3,0,0,0
2023-09-28 22:00:00,21,22,3,0,0,0
2023-09-28 23:00:00,20,23,3,0,0,0
2023-09-29 00:00:00,18,0,4,0,1,0
2023-09-29 01:00:00,18,1,4,0,1,0
2023-09-29 02:00:00,18,2,4,0,1,0
2023-09-29 03:00:00,16,3,4,0,1,0
2023-09-29 04:00:00,16,4,4,0,1,0
2023-09-29 05:00:00,14,5,4,0,1,0
2023-09-29 06:00:00,34,6,4,0,1,0
2023-09-29 07:00:00,74,7,4,0,1,0
2023-09-29 08:00:00,82,8,4,0,1,0
2023-09-29 09:00:00,71,9,4,0,1,0
2023-09-29 10:00:00,63,10,4,0,1,0
2023-09-29 11:00:00,56,11,4,0,1,0
2023-09-29 12:00:00,65,12,4,0,0,0
2023-09-29 13:00:00,84,13,4,0,0,0
2023-09-29 14:00:00,76,14,4,0,0,0
2023-09-29 15:00:00,64,15,4,0,0,0
2023-09-29 16:00:00,55,16,4,0,0,0
2023-09-29 17:00:00,48,17,4,0,0,0
2023-09-29 18:00:00,44,18,4,0,0,0
2023-09-29 19:00:00,42,19,4,0,0,0
2023-09-29 20:00:00,38,20,4,0,0,0
2023-09-29 21:00:00,29,21,4,0,0,0
2023-09-29 22:00:00,29,22,4,0,0,0
2023-09-29 23:00:00,22,23,4,0,0,0
2023-09-30 00:00:00,22,0,5,1,1,0
2023-09-30 01:00:00,22,1,5,1,1,0
2023-09-30 02:00:00,19,2,5,1,1,0
2023-09-30 03:00:00,17,3,5,1,1,0
2023-09-30 04:00:00,17,4,5,1,1,0
2023-09-30 05:00:00,19,5,5,1,1,0
2023-09-30 06:00:00,33,6,5,1,1,0
2023-09-30 07:00:00,63,7,5,1,1,0
2023-09-30 08:00:00,76,8,5,1,1,0
2023-09-30 09:00:00,69,9,5,1,1,0
2023-09-30 10:00:00,60,10,5,1,1,0
2023-09-30 11:00:00,52,11,5,1,1,0
2023-09-30 12:00:00,60,12,5,1,0,0
2023-09-30 13:00:00,67,13,5,1,0,0
2023-09-30 14:00:00,55,14,5,1,0,0
2023-09-30 15:00:00,44,15,5,1,0,0
2023-09-30 16:00:00,38,16,5,1,0,0
2023-09-30 17:00:00,34,17,5,1,0,0
2023-09-30 18:00:00,30,18,5,1,0,0
2023-09-30 19:00:00,24,19,5,1,0,0
2023-09-30 20:00:00,20,20,5,1,0,0
2023-09-30 21:00:00,18,21,5,1,0,0
2023-09-30 22:00:00,15,22,5,1,0,0
2023-09-30 23:00:00,13,23,5,1,0,0
2023-10-01 00:00:00,13,0,6,1,1,0
2023-10-01 01:00:00,13,1,6,1,1,0
2023-10-01 02:00:00,13,2,6,1,1,0
2023-10-01 03:00:00,13,3,6,1,1,0
2023-10-01 04:00:00,11,4,6,1,1,0
2023-10-01 05:00:00,11,5,6,1,1,0
2023-10-01 06:00:00,39,6,6,1,1,0
2023-10-01 07:00:00,92,7,6,1,1,0
2023-10-01 08:00:00,105,8,6,1,1,0
2023-10-01 09:00:00,89,9,6,1,1,0
2023-10-01 10:00:00,75,10,6,1,1,0
2023-10-01 11:00:00,65,11,6,1,1,0
2023-10-01 12:00:00,72,12,6,1,0,0
2023-10-01 13:00:00,92,13,6,1,0,0
2023-10-01 14:00:00,81,14,6,1,0,0
2023-10-01 15:00:00,62,15,6,1,0,0
2023-10-01 16:00:00,46,16,6,1,0,0
2023-10-01 17:00:00,39,17,6,1,0,0
2023-10-01 18:00:00,35,18,6,1,0,0
2023-10-01 19:00:00,31,19,6,1,0,0
2023-10-01 20:00:00,26,20,6,1,0,0
2023-10-01 21:00:00,20,21,6,1,0,0
2023-10-01 22:00:00,15,22,6,1,0,0
2023-10-01 23:00:00,15,23,6,1,0,0
2023-10-02 00:00:00,15,0,0,0,1,0
2023-10-02 01:00:00,12,1,0,0,1,0
2023-10-02 02:00:00,10,2,0,0,1,0
2023-10-02 03:00:00,10,3,0,0,1,0
2023-10-02 04:00:00,10,4,0,0,1,0
2023-10-02 05:00:00,9,5,0,0,1,0
2023-10-02 06:00:00,29,6,0,0,1,0
2023-10-02 07:00:00,72,7,0,0,1,0
2023-10-02 08:00:00,89,8,0,0,1,0
2023-10-02 09:00:00,76,9,0,0,1,0
2023-10-02 10:00:00,63,10,0,0,1,0
2023-10-02 11:00:00,51,11,0,0,1,0
2023-10-02 12:00:00,61,12,0,0,0,0
2023-10-02 13:00:00,79,13,0,0,0,0
2023-10-02 14:00:00,73,14,0,0,0,0
2023-10-02 15:00:00,58,15,0,0,0,0
2023-10-02 16:00:00,48,16,0,0,0,0
2023-10-02 17:00:00,46,17,0,0,0,0
2023-10-02 18:00:00,41,18,0,0,0,0
2023-10-02 19:00:00,35,19,0,0,0,0
2023-10-02 20:00:00,28,20,0,0,0,0
2023-10-02 21:00:00,23,21,0,0,0,0
2023-10-02 22:00:00,20,22,0,0,0,0
2023-10-02 23:00:00,20,23,0,0,0,0
2023-10-03 00:00:00,20,0,1,0,1,0
2023-10-03 01:00:00,18,1,1,0,1,0
2023-10-03 02:00:00,14,2,1,0,1,0
2023-10-03 03:00:00,11,3,1,0,1,0
2023-10-03 04:00:00,11,4,1,0,1,0
2023-10-03 05:00:00,12,5,1,0,1,0
2023-10-03 06:00:00,27,6,1,0,1,0
2023-10-03 07:00:00,61,7,1,0,1,0
2023-10-03 08:00:00,75,8,1,0,1,0
2023-10-03 09:00:00,63,9,1,0,1,0
2023-10-03 10:00:00,54,10,1,0,1,0
2023-10-03 11:00:00,52,11,1,0,1,0
2023-10-03 12:00:00,56,12,1,0,0,0
2023-10-03 13:00:00,77,13,1,0,0,0
2023-10-03 14:00:00,73,14,1,0,0,0
2023-10-03 15:00:00,63,15,1,0,0,0
2023-10-03 16:00:00,52,16,1,0,0,0
2023-10-03 17:00:00,44,17,1,0,0,0
2023-10-03 18:00:00,39,18,1,0,0,0
2023-10-03 19:00:00,32,19,1,0,0,0
2023-10-03 20:00:00,25,20,1,0,0,0
2023-10-03 21:00:00,19,21,1,0,0,0
2023-10-03 22:00:00,19,22,1,0,0,0
2023-10-03 23:00:00,16,23,1,0,0,0
2023-10-04 00:00:00,16,0,2,0,1,0
2023-10-04 01:00:00,15,1,2,0,1,0
2023-10-04 02:00:00,14,2,2,0,1,0
2023-10-04 03:00:00,13,3,2,0,1,0
2023-10-04 04:00:00,12,4,2,0,1,0
2023-10-04 05:00:00,12,5,2,0,1,0
2023-10-04 06:00:00,29,6,2,0,1,0
2023-10-04 07:00:00,61,7,2,0,1,0
2023-10-04 08:00:00,75,8,2,0,1,0
2023-10-04 09:00:00,68,9,2,0,1,0
2023-10-04 10:00:00,59,10,2,0,1,0
2023-10-04 11:00:00,52,11,2,0,1,0
2023-10-04 12:00:00,59,12,2,0,0,0
2023-10-04 13:00:00,67,13,2,0,0,0
2023-10-04 14:00:00,57,14,2,0,0,0
2023-10-04 15:00:00,46,15,2,0,0,0
2023-10-04 16:00:00,41,16,2,0,0,0
2023-10-04 17:00:00,37,17,2,0,0,0
2023-10-04 18:00:00,32,18,2,0,0,0
2023-10-04 19:00:00,28,19,2,0,0,0
2023-10-04 20:00:00,23,20,2,0,0,0
2023-10-04 21:00:00,18,21,2,0,0,0
2023-10-04 22:00:00,14,22,2,0,0,0
2023-10-04 23:00:00,13,23,2,0,0,0
2023-10-05 00:00:00,13,0,3,0,1,0
2023-10-05 01:00:00,10,1,3,0,1,0
2023-10-05 02:00:00,8,2,3,0,1,0
2023-10-05 03:00:00,8,3,3,0,1,0
2023-10-05 04:00:00,8,4,3,0,1,0
2023-10-05 05:00:00,9,5,3,0,1,0
2023-10-05 06:00:00,30,6,3,0,1,0
2023-10-05 07:00:00,72,7,3,0,1,0
2023-10-05 08:00:00,89,8,3,0,1,0
2023-10-05 09:00:00,77,9,3,0,1,0
2023-10-05 10:00:00,68,10,3,0,1,0
2023-10-05 11:00:00,60,11,3,0,1,0
2023-10-05 12:00:00,66,12,3,0,0,0
2023-10-05 13:00:00,80,13,3,0,0,0
2023-10-05 14:00:00,66,14,3,0,0,0
2023-10-05 15:00:00,46,15,3,0,0,0
2023-10-05 16:00:00,35,16,3,0,0,0
2023-10-05 17:00:00,30,17,3,0,0,0
2023-10-05 18:00:00,26,18,3,0,0,0
2023-10-05 19:00:00,22,19,3,0,0,0
2023-10-05 20:00:00,18,20,3,0,0,0
2023-10-05 21:00:00,14,21,3,0,0,0
2023-10-05 22:00:00,14,22,3,0,0,0
2023-10-05 23:00:00,14,23,3,0,0,0
2023-10-06 00:00:00,10,0,4,0,1,0
2023-10-06 01:00:00,10,1,4,0,1,0
2023-10-06 02:00:00,10,2,4,0,1,0
2023-10-06 03:00:00,10,3,4,0,1,0
2023-10-06 04:00:00,8,4,4,0,1,0
2023-10-06 05:00:00,9,5,4,0,1,0
2023-10-06 06:00:00,26,6,4,0,1,0
2023-10-06 07:00:00,64,7,4,0,1,0
2023-10-06 08:00:00,76,8,4,0,1,0
2023-10-06 09:00:00,63,9,4,0,1,0
2023-10-06 10:00:00,56,10,4,0,1,0
2023-10-06 11:00:00,52,11,4,0,1,0
2023-10-06 12:00:00,58,12,4,0,0,0
2023-10-06 13:00:00,76,13,4,0,0,0
2023-10-06 14:00:00,65,14,4,0,0,0
2023-10-06 15:00:00,51,15,4,0,0,0
2023-10-06 16:00:00,41,16,4,0,0,0
2023-10-06 17:00:00,36,17,4,0,0,0
2023-10-06 18:00:00,31,18,4,0,0,0
2023-10-06 19:00:00,26,19,4,0,0,0
2023-10-06 20:00:00,22,20,4,0,0,0
2023-10-06 21:00:00,17,21,4,0,0,0
2023-10-06 22:00:00,17,22,4,0,0,0
2023-10-06 23:00:00,17,23,4,0,0,0
2023-10-07 00:00:00,13,0,5,1,1,0
2023-10-07 01:00:00,13,1,5,1,1,0
2023-10-07 02:00:00,12,2,5,1,1,0
2023-10-07 03:00:00,12,3,5,1,1,0
2023-10-07 04:00:00,10,4,5,1,1,0
2023-10-07 05:00:00,11,5,5,1,1,0
2023-10-07 06:00:00,29,6,5,1,1,0
2023-10-07 07:00:00,65,7,5,1,1,0
2023-10-07 08:00:00,78,8,5,1,1,0
2023-10-07 09:00:00,69,9,5,1,1,0
2023-10-07 10:00:00,59,10,5,1,1,0
2023-10-07 11:00:00,51,11,5,1,1,0
2023-10-07 12:00:00,59,12,5,1,0,0
2023-10-07 13:00:00,68,13,5,1,0,0
2023-10-07 14:00:00,62,14,5,1,0,0
2023-10-07 15:00:00,53,15,5,1,0,0
2023-10-07 16:00:00,47,16,5,1,0,0
2023-10-07 17:00:00,42,17,5,1,0,0
2023-10-07 18:00:00,38,18,5,1,0,0
2023-10-07 19:00:00,34,19,5,1,0,0
2023-10-07 20:00:00,29,20,5,1,0,0
2023-10-07 21:00:00,25,21,5,1,0,0
2023-10-07 22:00:00,25,22,5,1,0,0
2023-10-07 23:00:00,22,23,5,1,0,0
2023-10-08 00:00:00,20,0,6,1,1,0
2023-10-08 01:00:00,18,1,6,1,1,0
2023-10-08 02:00:00,17,2,6,1,1,0
2023-10-08 03:00:00,16,3,6,1,1,0
2023-10-08 04:00:00,15,4,6,1,1,0
2023-10-08 05:00:00,14,5,6,1,1,0
2023-10-08 06:00:00,29,6,6,1,1,0
2023-10-08 07:00:00,65,7,6,1,1,0
2023-10-08 08:00:00,83,8,6,1,1,0
2023-10-08 09:00:00,71,9,6,1,1,0
2023-10-08 10:00:00,59,10,6,1,1,0
2023-10-08 11:00:00,51,11,6,1,1,0
2023-10-08 12:00:00,64,12,6,1,0,0
2023-10-08 13:00:00,84,13,6,1,0,0
2023-10-08 14:00:00,76,14,6,1,0,0
2023-10-08 15:00:00,62,15,6,1,0,0
2023-10-08 16:00:00,51,16,6,1,0,0
2023-10-08 17:00:00,44,17,6,1,0,0
2023-10-08 18:00:00,37,18,6,1,0,0
2023-10-08 19:00:00,30,19,6,1,0,0
2023-10-08 20:00:00,25,20,6,1,0,0
2023-10-08 21:00:00,21,21,6,1,0,0
2023-10-08 22:00:00,21,22,6,1,0,0
2023-10-08 23:00:00,21,23,6,1,0,0
2023-10-09 00:00:00,20,0,0,0,1,0
2023-10-09 01:00:00,18,1,0,0,1,0
2023-10-09 02:00:00,18,2,0,0,1,0
2023-10-09 03:00:00,16,3,0,0,1,0
2023-10-09 04:00:00,15,4,0,0,1,0
2023-10-09 05:00:00,14,5,0,0,1,0
2023-10-09 06:00:00,34,6,0,0,1,0
2023-10-09 07:00:00,72,7,0,0,1,0
2023-10-09 08:00:00,80,8,0,0,1,0
2023-10-09 09:00:00,73,9,0,0,1,0
2023-10-09 10:00:00,66,10,0,0,1,0
2023-10-09 11:00:00,59,11,0,0,1,0
2023-10-09 12:00:00,66,12,0,0,0,0
2023-10-09 13:00:00,77,13,0,0,0,0
2023-10-09 14:00:00,66,14,0,0,0,0
2023-10-09 15:00:00,49,15,0,0,0,0
2023-10-09 16:00:00,40,16,0,0,0,0
2023-10-09 17:00:00,37,17,0,0,0,0
2023-10-09 18:00:00,32,18,0,0,0,0
2023-10-09 19:00:00,28,19,0,0,0,0
2023-10-09 20:00:00,27,20,0,0,0,0
2023-10-09 21:00:00,25,21,0,0,0,0
2023-10-09 22:00:00,21,22,0,0,0,0
2023-10-09 23:00:00,21,23,0,0,0,0
2023-10-10 00:00:00,19,0,1,0,1,0
2023-10-10 01:00:00,17,1,1,0,1,0
2023-10-10 02:00:00,15,2,1,0,1,0
2023-10-10 03:00:00,13,3,1,0,1,0
2023-10-10 04:00:00,12,4,1,0,1,0
2023-10-10 05:00:00,11,5,1,0,1,0
2023-10-10 06:00:00,31,6,1,0,1,0
2023-10-10 07:00:00,68,7,1,0,1,0
2023-10-10 08:00:00,78,8,1,0,1,0
2023-10-10 09:00:00,68,9,1,0,1,0
2023-10-10 10:00:00,58,10,1,0,1,0
2023-10-10 11:00:00,50,11,1,0,1,0
2023-10-10 12:00:00,51,12,1,0,0,0
2023-10-10 13:00:00,65,13,1,0,0,0
2023-10-10 14:00:00,56,14,1,0,0,0
2023-10-10 15:00:00,43,15,1,0,0,0
2023-10-10 16:00:00,43,16,1,0,0,0
2023-10-10 17:00:00,36,17,1,0,0,0
2023-10-10 18:00:00,32,18,1,0,0,0
2023-10-10 19:00:00,28,19,1,0,0,0
2023-10-10 20:00:00,25,20,1,0,0,0
2023-10-10 21:00:00,22,21,1,0,0,0
2023-10-10 22:00:00,20,22,1,0,0,0
2023-10-10 23:00:00,18,23,1,0,0,0
2023-10-11 00:00:00,17,0,2,0,1,0
2023-10-11 01:00:00,16,1,2,0,1,0
2023-10-11 02:00:00,16,2,2,0,1,0
2023-10-11 03:00:00,16,3,2,0,1,0
2023-10-11 04:00:00,14,4,2,0,1,0
2023-10-11 05:00:00,11,5,2,0,1,0
2023-10-11 06:00:00,29,6,2,0,1,0
2023-10-11 07:00:00,67,7,2,0,1,0
2023-10-11 08:00:00,81,8,2,0,1,0
2023-10-11 09:00:00,68,9,2,0,1,0
2023-10-11 10:00:00,60,10,2,0,1,0
2023-10-11 11:00:00,57,11,2,0,1,0
2023-10-11 12:00:00,60,12,2,0,0,0
2023-10-11 13:00:00,73,13,2,0,0,0
2023-10-11 14:00:00,63,14,2,0,0,0
2023-10-11 15:00:00,50,15,2,0,0,0
2023-10-11 16:00:00,45,16,2,0,0,0
2023-10-11 17:00:00,41,17,2,0,0,0
2023-10-11 18:00:00,34,18,2,0,0,0
2023-10-11 19:00:00,28,19,2,0,0,0
2023-10-11 20:00:00,23,20,2,0,0,0
2023-10-11 21:00:00,18,21,2,0,0,0
2023-10-11 22:00:00,18,22,2,0,0,0
2023-10-11 23:00:00,16,23,2,0,0,0
2023-10-12 00:00:00,14,0,3,0,1,0
2023-10-12 01:00:00,14,1,3,0,1,0
2023-10-12 02:00:00,13,2,3,0,1,0
2023-10-12 03:00:00,13,3,3,0,1,0
2023-10-12 04:00:00,11,4,3,0,1,0
2023-10-12 05:00:00,11,5,3,0,1,0
2023-10-12 06:00:00,27,6,3,0,1,0
2023-10-12 07:00:00,62,7,3,0,1,0
2023-10-12 08:00:00,72,8,3,0,1,0
2023-10-12 09:00:00,64,9,3,0,1,0
2023-10-12 10:00:00,55,10,3,0,1,0
2023-10-12 11:00:00,46,11,3,0,1,0
2023-10-12 12:00:00,60,12,3,0,0,0
2023-10-12 13:00:00,77,13,3,0,0,0
2023-10-12 14:00:00,69,14,3,0,0,0
2023-10-12 15:00:00,56,15,3,0,0,0
2023-10-12 16:00:00,47,16,3,0,0,0
2023-10-12 17:00:00,42,17,3,0,0,0
2023-10-12 18:00:00,38,18,3,0,0,0
2023-10-12 19:00:00,31,19,3,0,0,0
2023-10-12 20:00:00,27,20,3,0,0,0
2023-10-12 21:00:00,25,21,3,0,0,0
2023-10-12 22:00:00,21,22,3,0,0,0
2023-10-12 23:00:00,19,23,3,0,0,0
2023-10-13 00:00:00,19,0,4,0,1,0
2023-10-13 01:00:00,17,1,4,0,1,0
2023-10-13 02:00:00,17,2,4,0,1,0
2023-10-13 03:00:00,16,3,4,0,1,0
2023-10-13 04:00:00,14,4,4,0,1,0
2023-10-13 05:00:00,14,5,4,0,1,0
2023-10-13 06:00:00,31,6,4,0,1,0
2023-10-13 07:00:00,64,7,4,0,1,0
2023-10-13 08:00:00,77,8,4,0,1,0
2023-10-13 09:00:00,67,9,4,0,1,0
2023-10-13 10:00:00,58,10,4,0,1,0
2023-10-13 11:00:00,51,11,4,0,1,0
2023-10-13 12:00:00,57,12,4,0,0,0
2023-10-13 13:00:00,69,13,4,0,0,0
2023-10-13 14:00:00,60,14,4,0,0,0
2023-10-13 15:00:00,48,15,4,0,0,0
2023-10-13 16:00:00,40,16,4,0,0,0
2023-10-13 17:00:00,36,17,4,0,0,0
2023-10-13 18:00:00,34,18,4,0,0,0
2023-10-13 19:00:00,30,19,4,0,0,0
2023-10-13 20:00:00,25,20,4,0,0,0
2023-10-13 21:00:00,21,21,4,0,0,0
2023-10-13 22:00:00,21,22,4,0,0,0
2023-10-13 23:00:00,18,23,4,0,0,0
2023-10-14 00:00:00,18,0,5,1,1,0
2023-10-14 01:00:00,18,1,5,1,1,0
2023-10-14 02:00:00,18,2,5,1,1,0
2023-10-14 03:00:00,17,3,5,1,1,0
2023-10-14 04:00:00,16,4,5,1,1,0
2023-10-14 05:00:00,18,5,5,1,1,0
2023-10-14 06:00:00,38,6,5,1,1,0
2023-10-14 07:00:00,79,7,5,1,1,0
2023-10-14 08:00:00,93,8,5,1,1,0
2023-10-14 09:00:00,85,9,5,1,1,0
2023-10-14 10:00:00,74,10,5,1,1,0
2023-10-14 11:00:00,64,11,5,1,1,0
2023-10-14 12:00:00,69,12,5,1,0,0
2023-10-14 13:00:00,84,13,5,1,0,0
2023-10-14 14:00:00,76,14,5,1,0,0
2023-10-14 15:00:00,63,15,5,1,0,0
2023-10-14 16:00:00,55,16,5,1,0,0
2023-10-14 17:00:00,52,17,5,1,0,0
2023-10-14 18:00:00,47,18,5,1,0,0
2023-10-14 19:00:00,43,19,5,1,0,0
2023-10-14 20:00:00,39,20,5,1,0,0
2023-10-14 21:00:00,32,21,5,1,0,0
2023-10-14 22:00:00,28,22,5,1,0,0
2023-10-14 23:00:00,28,23,5,1,0,0
2023-10-15 00:00:00,28,0,6,1,1,0
2023-10-15 01:00:00,26,1,6,1,1,0
2023-10-15 02:00:00,24,2,6,1,1,0
2023-10-15 03:00:00,22,3,6,1,1,0
2023-10-15 04:00:00,21,4,6,1,1,0
2023-10-15 05:00:00,22,5,6,1,1,0
2023-10-15 06:00:00,39,6,6,1,1,0
2023-10-15 07:00:00,67,7,6,1,1,0
2023-10-15 08:00:00,72,8,6,1,1,0
2023-10-15 09:00:00,61,9,6,1,1,0
2023-10-15 10:00:00,55,10,6,1,1,0
2023-10-15 11:00:00,49,11,6,1,1,0
2023-10-15 12:00:00,56,12,6,1,0,0
2023-10-15 13:00:00,78,13,6,1,0,0
2023-10-15 14:00:00,78,14,6,1,0,0
2023-10-15 15:00:00,66,15,6,1,0,0
2023-10-15 16:00:00,57,16,6,1,0,0
2023-10-15 17:00:00,52,17,6,1,0,0
2023-10-15 18:00:00,48,18,6,1,0,0
2023-10-15 19:00:00,41,19,6,1,0,0
2023-10-15 20:00:00,33,20,6,1,0,0
2023-10-15 21:00:00,26,21,6,1,0,0
2023-10-15 22:00:00,22,22,6,1,0,0
2023-10-15 23:00:00,22,23,6,1,0,0
2023-10-16 00:00:00,21,0,0,0,1,0
2023-10-16 01:00:00,21,1,0,0,1,0
2023-10-16 02:00:00,21,2,0,0,1,0
2023-10-16 03:00:00,19,3,0,0,1,0
2023-10-16 04:00:00,19,4,0,0,1,0
2023-10-16 05:00:00,17,5,0,0,1,0
2023-10-16 06:00:00,37,6,0,0,1,0
2023-10-16 07:00:00,69,7,0,0,1,0
2023-10-16 08:00:00,77,8,0,0,1,0
2023-10-16 09:00:00,67,9,0,0,1,0
2023-10-16 10:00:00,60,10,0,0,1,0
2023-10-16 11:00:00,57,11,0,0,1,0
2023-10-16 12:00:00,65,12,0,0,0,0
2023-10-16 13:00:00,81,13,0,0,0,0
2023-10-16 14:00:00,71,14,0,0,0,0
2023-10-16 15:00:00,58,15,0,0,0,0
2023-10-16 16:00:00,49,16,0,0,0,0
2023-10-16 17:00:00,42,17,0,0,0,0
2023-10-16 18:00:00,37,18,0,0,0,0
2023-10-16 19:00:00,32,19,0,0,0,0
2023-10-16 20:00:00,26,20,0,0,0,0
2023-10-16 21:00:00,24,21,0,0,0,0
2023-10-16 22:00:00,22,22,0,0,0,0
2023-10-16 23:00:00,22,23,0,0,0,0
2023-10-17 00:00:00,20,0,1,0,1,0
2023-10-17 01:00:00,20,1,1,0,1,0
2023-10-17 02:00:00,18,2,1,0,1,0
2023-10-17 03:00:00,15,3,1,0,1,0
2023-10-17 04:00:00,13,4,1,0,1,0
2023-10-17 05:00:00,15,5,1,0,1,0
2023-10-17 06:00:00,32,6,1,0,1,0
2023-10-17 07:00:00,66,7,1,0,1,0
2023-10-17 08:00:00,75,8,1,0,1,0
2023-10-17 09:00:00,63,9,1,0,1,0
2023-10-17 10:00:00,52,10,1,0,1,0
2023-10-17 11:00:00,47,11,1,0,1,0
2023-10-17 12:00:00,56,12,1,0,0,0
2023-10-17 13:00:00,67,13,1,0,0,0
2023-10-17 14:00:00,58,14,1,0,0,0
